sigma,S,pinn_price,analytical_price,abs_error,rel_error,region
0.1,302.40000000599997,201.0904083251953,199.83667981634568,1.2537285088496333,0.006273765707085593,in_domain
0.1,306.18000000595,204.75071716308594,203.6166798162957,1.134037346790251,0.0055694717535586325,in_domain
0.1,309.9600000059,208.41366577148438,207.3966798162457,1.016985955238681,0.004903578765772599,in_domain
0.1,313.74000000585,212.0800323486328,211.1766798161957,0.9033525324371112,0.004277709703663173,in_domain
0.1,317.5200000058,215.75054931640625,214.9566798161457,0.7938695002605414,0.0036931604123190995,in_domain
0.1,321.30000000575,219.4259796142578,218.73667981609572,0.6892997981620965,0.0031512766799863187,in_domain
0.1,325.0800000057,223.1068115234375,222.51667981604567,0.5901317073918335,0.0026520785222918786,in_domain
0.1,328.86000000564997,226.79373168945312,226.29667981599567,0.49705187345745117,0.0021964611847668713,in_domain
0.1,332.6400000056,230.48724365234375,230.07667981594568,0.4105638363980688,0.0017844652344883773,in_domain
0.1,336.42000000555,234.18775939941406,233.8566798158957,0.33107958351837397,0.001415737124887847,in_domain
0.1,340.2000000055,237.89576721191406,237.6366798158457,0.2590873960683666,0.0010902668572425097,in_domain
0.1,343.98000000545,241.61146545410156,241.4166798157957,0.19478563830585927,0.0008068441602895187,in_domain
0.1,347.7600000054,245.3352508544922,245.1966798157457,0.13857103874647692,0.000565142394467196,in_domain
0.1,351.54000000535,249.0674285888672,248.97667981569572,0.09074877317146957,0.00036448704046758955,in_domain
0.1,355.3200000053,252.80804443359375,252.75667981564573,0.051364617948024716,0.00020321764784016295,in_domain
0.1,359.10000000524997,256.5572814941406,256.5366798155957,0.02060167854494921,8.030695088031138e-05,in_domain
0.1,362.8800000052,260.31524658203125,260.3166798155457,0.001433233514433141,5.505730617986895e-06,in_domain
0.1,366.66000000515,264.0818786621094,264.0966798154957,0.014801153386315491,5.604445083011242e-05,in_domain
0.1,370.4400000051,267.857177734375,267.8766798154457,0.01950208107069784,7.280245926645741e-05,in_domain
0.1,374.22000000505,271.6410827636719,271.6566798153957,0.015597051723830191,5.7414570974029304e-05,in_domain
0.1,378.000000005,275.43341064453125,275.4366798153457,0.003269170814462541,1.1869046695793063e-05,in_domain
0.1,381.78000000495,279.2341003417969,279.2166798152957,0.01742052650115511,6.239070858044347e-05,in_domain
0.1,385.56000000489996,283.0428466796875,282.99667981524567,0.0461668644418296,0.0001631357105389704,in_domain
0.1,389.34000000484997,286.8593444824219,286.7766798151957,0.08266466722619725,0.00028825449572631893,in_domain
0.1,393.1200000048,290.6834411621094,290.5566798151457,0.1267613469636899,0.00043627063416451625,in_domain
0.1,396.90000000475,294.5147399902344,294.3366798150957,0.17806017513868255,0.0006049540792895441,in_domain
0.1,400.6800000047,298.35296630859375,298.1166798150457,0.2362864935480502,0.0007925973605188562,in_domain
0.1,404.46000000465,302.1976013183594,301.8966798149957,0.30092150336366785,0.0009967698337990155,in_domain
0.1,408.2400000046,306.04833984375,305.6766798149457,0.3716600288042855,0.001215859937464924,in_domain
0.1,412.02000000455,309.9047546386719,309.4566798148957,0.44807482377615315,0.0014479403839147151,in_domain
0.1,415.80000000449996,313.7663269042969,313.2366798148457,0.5296470894512026,0.0016908846363851043,in_domain
0.1,419.58000000444997,317.6326904296875,317.0166798147957,0.6160106148918203,0.0019431489070281724,in_domain
0.1,423.3600000044,321.50323486328125,320.7966798147457,0.706555048535563,0.002202501126082682,in_domain
0.1,427.14000000435,325.3775939941406,324.5766798146957,0.8009141794449306,0.002467565383631939,in_domain
0.1,430.9200000043,329.255126953125,328.3566798146457,0.8984471384792982,0.002736192663984979,in_domain
0.1,434.70000000425,333.13543701171875,332.1366798145957,0.9987571971230409,0.003007066842724399,in_domain
0.1,438.4800000042,337.0179443359375,335.9166798145457,1.1012645213917835,0.003278385943799439,in_domain
0.1,442.26000000414996,340.9022216796875,339.69667981449567,1.205541865191833,0.003548877386291103,in_domain
0.1,446.04000000409997,344.7876892089844,343.4766798144457,1.3110093945387007,0.0038168803636012185,in_domain
0.1,449.82000000405,348.67376708984375,347.2566798143957,1.4170872754480683,0.004080806382775656,in_domain
0.1,453.600000004,352.56011962890625,351.0366798143457,1.523439814560561,0.004339830855756354,in_domain
0.1,457.38000000395,356.4460754394531,354.8166798142957,1.6293956251574286,0.004592218229453653,in_domain
0.1,461.1600000039,360.3312683105469,358.5966798142457,1.7345884963011713,0.00483715715717082,in_domain
0.1,464.94000000385,364.2151794433594,362.3766798141957,1.838499629163664,0.005073449069918993,in_domain
0.1,468.7200000038,368.0973815917969,366.1566798141457,1.9407017776511566,0.005300194929220519,in_domain
0.1,472.50000000374996,371.977294921875,369.93667981409567,2.040615107779331,0.005516119971679482,in_domain
0.1,476.28000000369997,375.8547058105469,373.7166798140457,2.1380259965011987,0.005720980924814594,in_domain
0.1,480.06000000365,379.7291564941406,377.4966798139957,2.2324766801449414,0.005913897524197966,in_domain
0.1,483.8400000036,383.60015869140625,381.2766798139457,2.323478877460559,0.006093944372874742,in_domain
0.1,487.62000000355,387.46746826171875,385.0566798138957,2.4107884478230517,0.006260866449552897,in_domain
0.1,491.4000000035,391.3306579589844,388.8366798138457,2.4939781451386693,0.006413947743645618,in_domain
0.1,495.18000000345,395.18951416015625,392.6166798137957,2.572834346360537,0.006553043919531747,in_domain
0.1,498.96000000339995,399.0438232421875,396.39667981374566,2.6471434284418365,0.006678016147071782,in_domain
